sheet,row,row_type,code,category,fiscal_year,region,income,basis,source,rigidity,formulas_text,coverage_text,years_covered,year_min,year_max,sample_formula,sample_year,measure,criteria_json,n_sumifs
Executed,152,TAG,EXP_CROSS_SUB_ENE_POW_EXE,Spending in subsidies in energy (power),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of func3_16,""0435 Electricitate"",econ2_16,""250000 Subsidii""",General Government,"2016,2017,2018,2019",2016,2019,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func3_16,""0435 Electricitate"",econ2_16,""250000 Subsidii""))",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_16"", ""op"": ""="", ""value"": ""0435 Electricitate""}, {""field"": ""econ2_16"", ""op"": ""="", ""value"": ""250000 Subsidii""}]",1
Executed,152,TAG,EXP_CROSS_SUB_ENE_POW_EXE,Spending in subsidies in energy (power),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of func3_16,""0435 Electricitate"",econ2_16,""250000 Subsidii""",General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUM(SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"",econ0_20,""Expenditures"",func3_20,""0435 Electricitate"",econ2_20,""250000 Sub*""))",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_20"", ""op"": ""="", ""value"": ""0435 Electricitate""}, {""field"": ""econ2_20"", ""op"": ""="", ""value"": ""250000 Sub*""}]",1
Executed,153,TAG,EXP_CROSS_SUB_FIR_ENE_POW_EXE,Spending in subsidies to firms in energy (power),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of func3_16,""0435 Electricitate"",econ3_16,{""251000 Subsidii acordate intreprinderilor de stat si municipale"",""252000 Subsidii acordate intreprinderilor private""}",General Government,"2016,2017,2018,2019",2016,2019,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func3_16,""0435 Electricitate"",econ3_16,{""251000 Subsidii acordate intreprinderilor de stat si municipale"",""252000 Subsidii acordate intreprinderilor private""}))",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_16"", ""op"": ""="", ""value"": ""0435 Electricitate""}, {""field"": ""econ3_16"", ""op"": ""="", ""value"": ""{\""251000 Subsidii acordate intreprinderilor de stat si municipale\"",\""252000 Subsidii acordate intreprinderilor private\""}""}]",1
Executed,154,HEADER,EXP_CROSS_SUB_IND_ENE_POW_EXE,Spending in subsidies to individuals in energy (power),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,,,,,,,[],0
Executed,155,TAG,EXP_FUNC_ENE_OIL_EXE,Spending in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Amount computed by using func2,""16.01 Natural gas installations/networks"" or ""0432 Petrol si gaze naturale"" and econ1_16,""300000 Active nefinanciare"" from 2016 onward",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func2,""16.01 Natural gas installations/networks"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func2"", ""op"": ""="", ""value"": ""16.01 Natural gas installations/networks""}]",1
Executed,155,TAG,EXP_FUNC_ENE_OIL_EXE,Spending in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Amount computed by using func2,""16.01 Natural gas installations/networks"" or ""0432 Petrol si gaze naturale"" and econ1_16,""300000 Active nefinanciare"" from 2016 onward",General Government,"2016,2017,2018,2019",2016,2019,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func3_16,""0432 Petrol si gaze naturale"")",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_16"", ""op"": ""="", ""value"": ""0432 Petrol si gaze naturale""}]",1
Executed,155,TAG,EXP_FUNC_ENE_OIL_EXE,Spending in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Amount computed by using func2,""16.01 Natural gas installations/networks"" or ""0432 Petrol si gaze naturale"" and econ1_16,""300000 Active nefinanciare"" from 2016 onward",General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0432 Petrol si gaze naturale"")",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_20"", ""op"": ""="", ""value"": ""0432 Petrol si gaze naturale""}]",1
Executed,156,HEADER,EXP_CROSS_WAG_ENE_OIL_GAS_EXE,Spending in wages in energy (oil/gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,,,,,,,[],0
Executed,157,TAG,EXP_CROSS_CAP_EXP_ENE_OIL_GAS_EXE,Spending: Capital expenditures in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Amount computed by using func2,""16.01 Natural gas installations/networks"" and exp_type,""Capital"" or ""0432 Petrol si gaze naturale"" and econ1_16,""300000 Active nefinanciare"" from 2016 onward",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func2,""16.01 Natural gas installations/networks"",exp_type,""Capital"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func2"", ""op"": ""="", ""value"": ""16.01 Natural gas installations/networks""}, {""field"": ""exp_type"", ""op"": ""="", ""value"": ""Capital""}]",1
Executed,157,TAG,EXP_CROSS_CAP_EXP_ENE_OIL_GAS_EXE,Spending: Capital expenditures in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Amount computed by using func2,""16.01 Natural gas installations/networks"" and exp_type,""Capital"" or ""0432 Petrol si gaze naturale"" and econ1_16,""300000 Active nefinanciare"" from 2016 onward",General Government,"2016,2017,2018,2019",2016,2019,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func3_16,""0432 Petrol si gaze naturale"",econ1_16,""300000 Active nefinanciare"")",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_16"", ""op"": ""="", ""value"": ""0432 Petrol si gaze naturale""}, {""field"": ""econ1_16"", ""op"": ""="", ""value"": ""300000 Active nefinanciare""}]",1
Executed,157,TAG,EXP_CROSS_CAP_EXP_ENE_OIL_GAS_EXE,Spending: Capital expenditures in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Amount computed by using func2,""16.01 Natural gas installations/networks"" and exp_type,""Capital"" or ""0432 Petrol si gaze naturale"" and econ1_16,""300000 Active nefinanciare"" from 2016 onward",General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0432 Petrol si gaze naturale"",econ1_20,""300000 Active nefinanciare"")",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_20"", ""op"": ""="", ""value"": ""0432 Petrol si gaze naturale""}, {""field"": ""econ1_20"", ""op"": ""="", ""value"": ""300000 Active nefinanciare""}]",1
Executed,158,HEADER,EXP_CROSS_CAP_EXP_ENE_OIL_GAS_FOR_EXE,Spending: Capital expenditures in energy (oil & gas) (foreign funded),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,,,,,,,[],0
Executed,159,HEADER,EXP_CROSS_CAP_EXP_ENE_OIL_GAS_DOM_EXE,Spending: Capital expenditures in energy (oil & gas) (domestic funded),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,..,General Government,,,,,,,[],0
Executed,160,TAG,EXP_CROSS_CAP_TRA_SOE_ENE_OIL_GAS_EXE,Capital Transfers to SOEs in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Amount computed by using func2,""16.01 Natural gas installations/networks"" and econ2,""271.02 Transfers to state-owned companies"" or ""0432 Petrol si gaze naturale"",econ4,""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare""",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func2,""16.01 Natural gas installations/networks"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""Capital"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func2"", ""op"": ""="", ""value"": ""16.01 Natural gas installations/networks""}, {""field"": ""econ2"", ""op"": ""="", ""value"": ""271.02 Transfers to state-owned companies""}, {""field"": ""exp_type"", ""op"": ""="", ""value"": ""Capital""}]",1
Executed,160,TAG,EXP_CROSS_CAP_TRA_SOE_ENE_OIL_GAS_EXE,Capital Transfers to SOEs in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Amount computed by using func2,""16.01 Natural gas installations/networks"" and econ2,""271.02 Transfers to state-owned companies"" or ""0432 Petrol si gaze naturale"",econ4,""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare""",General Government,"2016,2017,2018,2019",2016,2019,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func3_16,""0432 Petrol si gaze naturale"",econ4_16,""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare"",econ1_16,""300000 Active nefinanciare"")",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_16"", ""op"": ""="", ""value"": ""0432 Petrol si gaze naturale""}, {""field"": ""econ4_16"", ""op"": ""="", ""value"": ""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare""}, {""field"": ""econ1_16"", ""op"": ""="", ""value"": ""300000 Active nefinanciare""}]",1
Executed,160,TAG,EXP_CROSS_CAP_TRA_SOE_ENE_OIL_GAS_EXE,Capital Transfers to SOEs in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Amount computed by using func2,""16.01 Natural gas installations/networks"" and econ2,""271.02 Transfers to state-owned companies"" or ""0432 Petrol si gaze naturale"",econ4,""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare""",General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0432 Petrol si gaze naturale"",econ3_20,""251000 Subventii acordate intreprinderilor de stat si municipale"",econ1_20,""300000 Active nefinanciare"")",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_20"", ""op"": ""="", ""value"": ""0432 Petrol si gaze naturale""}, {""field"": ""econ3_20"", ""op"": ""="", ""value"": ""251000 Subventii acordate intreprinderilor de stat si municipale""}, {""field"": ""econ1_20"", ""op"": ""="", ""value"": ""300000 Active nefinanciare""}]",1
Executed,161,TAG,EXP_CROSS_CUR_TRA_SOE_ENE_OIL_GAS_EXE,Current Transfers to SOEs in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of func3_16,""0432 Petrol si gaze naturale"",econ3_16,{""251000 Subsidii acordate intreprinderilor de stat si municipale""}",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func2,""16.01 Natural gas installations/networks"",econ2,""271.02 Transfers to state-owned companies"",exp_type,""<>capital"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func2"", ""op"": ""="", ""value"": ""16.01 Natural gas installations/networks""}, {""field"": ""econ2"", ""op"": ""="", ""value"": ""271.02 Transfers to state-owned companies""}, {""field"": ""exp_type"", ""op"": ""<>"", ""value"": ""capital""}]",1
Executed,161,TAG,EXP_CROSS_CUR_TRA_SOE_ENE_OIL_GAS_EXE,Current Transfers to SOEs in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of func3_16,""0432 Petrol si gaze naturale"",econ3_16,{""251000 Subsidii acordate intreprinderilor de stat si municipale""}",General Government,"2016,2017,2018,2019",2016,2019,"=SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func3_16,""0432 Petrol si gaze naturale"",econ4_16,""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare"",econ1_16,""<>300000 Active nefinanciare"")",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_16"", ""op"": ""="", ""value"": ""0432 Petrol si gaze naturale""}, {""field"": ""econ4_16"", ""op"": ""="", ""value"": ""251100 Subsidii acordate intreprinderilor de stat si municipale nefinanciare""}, {""field"": ""econ1_16"", ""op"": ""<>"", ""value"": ""300000 Active nefinanciare""}]",1
Executed,161,TAG,EXP_CROSS_CUR_TRA_SOE_ENE_OIL_GAS_EXE,Current Transfers to SOEs in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of func3_16,""0432 Petrol si gaze naturale"",econ3_16,{""251000 Subsidii acordate intreprinderilor de stat si municipale""}",General Government,"2020,2021,2022,2023,2024",2020,2024,"=SUMIFS(executed_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",func3_20,""0432 Petrol si gaze naturale"",econ3_20,""251000 Subventii acordate intreprinderilor de stat si municipale"",econ1_20,""<>300000 Active nefinanciare"")",2020,executed_20,"[{""field"": ""year_20"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""transfer_20"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_20"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_20"", ""op"": ""="", ""value"": ""0432 Petrol si gaze naturale""}, {""field"": ""econ3_20"", ""op"": ""="", ""value"": ""251000 Subventii acordate intreprinderilor de stat si municipale""}, {""field"": ""econ1_20"", ""op"": ""<>"", ""value"": ""300000 Active nefinanciare""}]",1
Executed,162,HEADER,EXP_CROSS_REC_MAI_ENE_OIL_GAS_EXE,Spending in recurrent maintenance in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"func3_16,""0432 Petrol si gaze naturale"",econ5,{""222500 Servicii de reparatii curente""}",General Government,,,,,,,[],0
Executed,163,TAG,EXP_CROSS_CAP_MAI_ENE_OIL_GAS_EXE,Spending in capital maintenance in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of func3_16,""0432 Petrol si gaze naturale"",econ5,{""313120 Reparatii capitale ale instalatiilor de transmisie"",""312120 Reparatii capitale ale constructiilor speciale"",""318120 Reparatii capitale ale altor mijloace fixe""}",General Government,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015",2006,2015,"=SUMIFS(executed,year,C$1,transfer,""Excluding transfers"",func2,""16.01 Natural gas installations/networks"",econ2,""243.00 Capital repair works"")",2006,executed,"[{""field"": ""year"", ""op"": ""=year"", ""value"": ""C$1""}, {""field"": ""transfer"", ""op"": ""="", ""value"": ""Excluding transfers""}, {""field"": ""func2"", ""op"": ""="", ""value"": ""16.01 Natural gas installations/networks""}, {""field"": ""econ2"", ""op"": ""="", ""value"": ""243.00 Capital repair works""}]",1
Executed,164,TAG,EXP_CROSS_SUB_ENE_OIL_GAS_EXE,Spending in subsidies in energy (oil & gas),Jan-Dec,Europe & Central Asia,Lower middle income,Accrual,BOOST,Yes,"Sum of func3_16,""0432 Petrol si gaze naturale"",econ2_16,""250000 Subsidii""",General Government,"2016,2017,2018,2019",2016,2019,"=SUM(SUMIFS(executed_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"",econ0_16,""Expenditures"",func3_16,""0432 Petrol si gaze naturale"",econ2_16,""250000 Subsidii""))",2016,executed_16,"[{""field"": ""year_16"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""transfer_16"", ""op"": ""="", ""value"": ""Cu exceptia transferurilor""}, {""field"": ""econ0_16"", ""op"": ""="", ""value"": ""Expenditures""}, {""field"": ""func3_16"", ""op"": ""="", ""value"": ""0432 Petrol si gaze naturale""}, {""field"": ""econ2_16"", ""op"": ""="", ""value"": ""250000 Subsidii""}]",1
